sensor_id,timestamp,feature,noise_type,ground_truth_value,noisy_value,noise_magnitude,is_corrupted
S006,2026-06-01 15:40:00,temperature,NORMAL,29.97,29.97,0.0,False
S006,2026-06-01 15:45:00,temperature,NORMAL,29.938,29.938,0.0,False
S006,2026-06-01 15:50:00,temperature,NORMAL,29.903,29.903,0.0,False
S006,2026-06-01 15:55:00,temperature,NORMAL,29.865,29.865,0.0,False
S006,2026-06-01 16:00:00,temperature,NORMAL,29.823,29.823,0.0,False
S006,2026-06-01 16:05:00,temperature,NORMAL,29.777,29.777,0.0,False
S006,2026-06-01 16:10:00,temperature,NORMAL,29.728,29.728,0.0,False
S006,2026-06-01 16:15:00,temperature,NORMAL,29.675,29.675,0.0,False
S006,2026-06-01 16:20:00,temperature,NORMAL,29.619,29.619,0.0,False
S006,2026-06-01 16:25:00,temperature,NORMAL,29.56,29.56,0.0,False
S006,2026-06-01 16:30:00,temperature,NORMAL,29.497,29.497,0.0,False
S006,2026-06-01 16:35:00,temperature,NORMAL,29.43,29.43,0.0,False
S006,2026-06-01 16:40:00,temperature,NORMAL,29.361,29.361,0.0,False
S006,2026-06-01 16:45:00,temperature,NORMAL,29.288,29.288,0.0,False
S006,2026-06-01 16:50:00,temperature,NORMAL,29.212,29.212,0.0,False
S006,2026-06-01 16:55:00,temperature,NORMAL,29.133,29.133,0.0,False
S006,2026-06-01 17:00:00,temperature,NORMAL,29.05,29.05,0.0,False
S006,2026-06-01 17:05:00,temperature,NORMAL,28.965,28.965,0.0,False
S006,2026-06-01 17:10:00,temperature,NORMAL,28.876,28.876,0.0,False
S006,2026-06-01 17:15:00,temperature,NORMAL,28.785,28.785,0.0,False
S006,2026-06-01 17:20:00,temperature,NORMAL,28.69,28.69,0.0,False
S006,2026-06-01 17:25:00,temperature,NORMAL,28.593,28.593,0.0,False
S006,2026-06-01 17:30:00,temperature,NORMAL,28.493,28.493,0.0,False
S006,2026-06-01 17:35:00,temperature,NORMAL,28.39,28.39,0.0,False
S006,2026-06-01 17:40:00,temperature,NORMAL,28.285,28.285,0.0,False
S006,2026-06-01 17:45:00,temperature,NORMAL,28.177,28.177,0.0,False
S006,2026-06-01 17:50:00,temperature,NORMAL,28.066,28.066,0.0,False
S006,2026-06-01 17:55:00,temperature,NORMAL,27.953,27.953,0.0,False
S006,2026-06-01 18:00:00,temperature,NORMAL,27.838,27.838,0.0,False
S006,2026-06-01 18:05:00,temperature,NORMAL,27.72,27.72,0.0,False
S006,2026-06-01 18:10:00,temperature,NORMAL,27.6,27.6,0.0,False
S006,2026-06-01 18:15:00,temperature,GAUSSIAN_NOISE,27.477,31.596,4.119,True
S006,2026-06-01 18:20:00,temperature,NORMAL,27.353,27.353,0.0,False
S006,2026-06-01 18:25:00,temperature,NORMAL,27.226,27.226,0.0,False
S006,2026-06-01 18:30:00,temperature,NORMAL,27.098,27.098,0.0,False
S006,2026-06-01 18:35:00,temperature,NORMAL,26.967,26.967,0.0,False
S006,2026-06-01 18:40:00,temperature,NORMAL,26.835,26.835,0.0,False
S006,2026-06-01 18:45:00,temperature,NORMAL,26.7,26.7,0.0,False
S006,2026-06-01 18:50:00,temperature,NORMAL,26.565,26.565,0.0,False
S006,2026-06-01 18:55:00,temperature,NORMAL,26.427,26.427,0.0,False
S006,2026-06-01 19:00:00,temperature,NORMAL,26.288,26.288,0.0,False
S006,2026-06-01 19:05:00,temperature,NORMAL,26.147,26.147,0.0,False
S006,2026-06-01 19:10:00,temperature,NORMAL,26.006,26.006,0.0,False
S006,2026-06-01 19:15:00,temperature,NORMAL,25.862,25.862,0.0,False
S006,2026-06-01 19:20:00,temperature,NORMAL,25.718,25.718,0.0,False
S006,2026-06-01 19:25:00,temperature,NORMAL,25.572,25.572,0.0,False
S006,2026-06-01 19:30:00,temperature,NORMAL,25.425,25.425,0.0,False
S006,2026-06-01 19:35:00,temperature,NORMAL,25.278,25.278,0.0,False
S006,2026-06-01 19:40:00,temperature,NORMAL,25.129,25.129,0.0,False
S006,2026-06-01 19:45:00,temperature,NORMAL,24.979,24.979,0.0,False
S006,2026-06-01 19:50:00,temperature,NORMAL,24.829,24.829,0.0,False
S006,2026-06-01 19:55:00,temperature,NORMAL,24.678,24.678,0.0,False
S006,2026-06-01 20:00:00,temperature,NORMAL,24.527,24.527,0.0,False
S006,2026-06-01 20:05:00,temperature,NORMAL,24.374,24.374,0.0,False
S006,2026-06-01 20:10:00,temperature,NORMAL,24.222,24.222,0.0,False
S006,2026-06-01 20:15:00,temperature,NORMAL,24.069,24.069,0.0,False
S006,2026-06-01 20:20:00,temperature,NORMAL,23.916,23.916,0.0,False
S006,2026-06-01 20:25:00,temperature,NORMAL,23.762,23.762,0.0,False
S006,2026-06-01 20:30:00,temperature,NORMAL,23.608,23.608,0.0,False
S006,2026-06-01 20:35:00,temperature,NORMAL,23.455,23.455,0.0,False
S006,2026-06-01 20:40:00,temperature,NORMAL,23.301,23.301,0.0,False
S006,2026-06-01 20:45:00,temperature,NORMAL,23.148,23.148,0.0,False
S006,2026-06-01 20:50:00,temperature,NORMAL,22.994,22.994,0.0,False
S006,2026-06-01 20:55:00,temperature,NORMAL,22.841,22.841,0.0,False
S006,2026-06-01 21:00:00,temperature,NORMAL,22.688,22.688,0.0,False
S006,2026-06-01 21:05:00,temperature,NORMAL,22.535,22.535,0.0,False
S006,2026-06-01 21:10:00,temperature,OUTLIER,22.383,56.904,34.521,True
S006,2026-06-01 21:15:00,temperature,NORMAL,22.232,22.232,0.0,False
S006,2026-06-01 21:20:00,temperature,NORMAL,22.081,22.081,0.0,False
S006,2026-06-01 21:25:00,temperature,NORMAL,21.931,21.931,0.0,False
S006,2026-06-01 21:30:00,temperature,NORMAL,21.781,21.781,0.0,False
S006,2026-06-01 21:35:00,temperature,NORMAL,21.632,21.632,0.0,False
S006,2026-06-01 21:40:00,temperature,NORMAL,21.485,21.485,0.0,False
S006,2026-06-01 21:45:00,temperature,NORMAL,21.338,21.338,0.0,False
S006,2026-06-01 21:50:00,temperature,SPIKE,21.192,47.885,26.693,True
S006,2026-06-01 21:55:00,temperature,NORMAL,21.047,21.047,0.0,False
S006,2026-06-01 22:00:00,temperature,NORMAL,20.903,20.903,0.0,False
S006,2026-06-01 22:05:00,temperature,NORMAL,20.761,20.761,0.0,False
S006,2026-06-01 22:10:00,temperature,NORMAL,20.619,20.619,0.0,False
S006,2026-06-01 22:15:00,temperature,NORMAL,20.479,20.479,0.0,False
S006,2026-06-01 22:20:00,temperature,NORMAL,20.341,20.341,0.0,False
S006,2026-06-01 22:25:00,temperature,NORMAL,20.203,20.203,0.0,False
S006,2026-06-01 22:30:00,temperature,NORMAL,20.068,20.068,0.0,False
S006,2026-06-01 22:35:00,temperature,NORMAL,19.934,19.934,0.0,False
S006,2026-06-01 22:40:00,temperature,NORMAL,19.801,19.801,0.0,False
S006,2026-06-01 22:45:00,temperature,NORMAL,19.67,19.67,0.0,False
S006,2026-06-01 22:50:00,temperature,NORMAL,19.541,19.541,0.0,False
S006,2026-06-01 22:55:00,temperature,NORMAL,19.414,19.414,0.0,False
S006,2026-06-01 23:00:00,temperature,NORMAL,19.288,19.288,0.0,False
S006,2026-06-01 23:05:00,temperature,NORMAL,19.164,19.164,0.0,False
S006,2026-06-01 23:10:00,temperature,NORMAL,19.042,19.042,0.0,False
S006,2026-06-01 23:15:00,temperature,NORMAL,18.922,18.922,0.0,False
S006,2026-06-01 23:20:00,temperature,GAUSSIAN_NOISE,18.805,17.104,-1.701,True
S006,2026-06-01 23:25:00,temperature,NORMAL,18.689,18.689,0.0,False
S006,2026-06-01 23:30:00,temperature,NORMAL,18.575,18.575,0.0,False
S006,2026-06-01 23:35:00,temperature,NORMAL,18.463,18.463,0.0,False
S006,2026-06-01 23:40:00,temperature,NORMAL,18.354,18.354,0.0,False
S006,2026-06-01 23:45:00,temperature,NORMAL,18.246,18.246,0.0,False
S006,2026-06-01 23:50:00,temperature,NORMAL,18.141,18.141,0.0,False
S006,2026-06-01 23:55:00,temperature,NORMAL,18.039,18.039,0.0,False
S007,2026-06-01 00:00:00,temperature,GAUSSIAN_NOISE,17.506,18.668,1.162,True
S007,2026-06-01 00:05:00,temperature,NORMAL,17.408,17.408,0.0,False
S007,2026-06-01 00:10:00,temperature,NORMAL,17.312,17.312,0.0,False
S007,2026-06-01 00:15:00,temperature,NORMAL,17.219,17.219,0.0,False
S007,2026-06-01 00:20:00,temperature,NORMAL,17.128,17.128,0.0,False
S007,2026-06-01 00:25:00,temperature,NORMAL,17.04,17.04,0.0,False
S007,2026-06-01 00:30:00,temperature,NORMAL,16.954,16.954,0.0,False
S007,2026-06-01 00:35:00,temperature,NORMAL,16.871,16.871,0.0,False
S007,2026-06-01 00:40:00,temperature,NORMAL,16.79,16.79,0.0,False
S007,2026-06-01 00:45:00,temperature,SPIKE,16.712,36.577,19.865,True
S007,2026-06-01 00:50:00,temperature,NORMAL,16.637,16.637,0.0,False
S007,2026-06-01 00:55:00,temperature,NORMAL,16.564,16.564,0.0,False
S007,2026-06-01 01:00:00,temperature,NORMAL,16.494,16.494,0.0,False
S007,2026-06-01 01:05:00,temperature,NORMAL,16.426,16.426,0.0,False
S007,2026-06-01 01:10:00,temperature,GAUSSIAN_NOISE,16.362,18.686,2.324,True
S007,2026-06-01 01:15:00,temperature,NORMAL,16.3,16.3,0.0,False
S007,2026-06-01 01:20:00,temperature,NORMAL,16.24,16.24,0.0,False
S007,2026-06-01 01:25:00,temperature,MISSING,16.184,,,True
S007,2026-06-01 01:30:00,temperature,NORMAL,16.13,16.13,0.0,False
S007,2026-06-01 01:35:00,temperature,NORMAL,16.079,16.079,0.0,False
S007,2026-06-01 01:40:00,temperature,NORMAL,16.031,16.031,0.0,False
S007,2026-06-01 01:45:00,temperature,NORMAL,15.986,15.986,0.0,False
S007,2026-06-01 01:50:00,temperature,NORMAL,15.944,15.944,0.0,False
S007,2026-06-01 01:55:00,temperature,NORMAL,15.904,15.904,0.0,False
S007,2026-06-01 02:00:00,temperature,NORMAL,15.868,15.868,0.0,False
S007,2026-06-01 02:05:00,temperature,NORMAL,15.834,15.834,0.0,False
S007,2026-06-01 02:10:00,temperature,NORMAL,15.803,15.803,0.0,False
S007,2026-06-01 02:15:00,temperature,NORMAL,15.775,15.775,0.0,False
S007,2026-06-01 02:20:00,temperature,NORMAL,15.75,15.75,0.0,False
S007,2026-06-01 02:25:00,temperature,NORMAL,15.728,15.728,0.0,False
S007,2026-06-01 02:30:00,temperature,NORMAL,15.709,15.709,0.0,False
S007,2026-06-01 02:35:00,temperature,NORMAL,15.693,15.693,0.0,False
S007,2026-06-01 02:40:00,temperature,NORMAL,15.68,15.68,0.0,False
S007,2026-06-01 02:45:00,temperature,NORMAL,15.669,15.669,0.0,False
S007,2026-06-01 02:50:00,temperature,NORMAL,15.662,15.662,0.0,False
S007,2026-06-01 02:55:00,temperature,NORMAL,15.657,15.657,0.0,False
S007,2026-06-01 03:00:00,temperature,NORMAL,15.656,15.656,0.0,False
S007,2026-06-01 03:05:00,temperature,MISSING,15.657,,,True
S007,2026-06-01 03:10:00,temperature,NORMAL,15.662,15.662,0.0,False
S007,2026-06-01 03:15:00,temperature,NORMAL,15.669,15.669,0.0,False
S007,2026-06-01 03:20:00,temperature,NORMAL,15.68,15.68,0.0,False
S007,2026-06-01 03:25:00,temperature,NORMAL,15.693,15.693,0.0,False
S007,2026-06-01 03:30:00,temperature,NORMAL,15.709,15.709,0.0,False
S007,2026-06-01 03:35:00,temperature,NORMAL,15.728,15.728,0.0,False
S007,2026-06-01 03:40:00,temperature,NORMAL,15.75,15.75,0.0,False
S007,2026-06-01 03:45:00,temperature,NORMAL,15.775,15.775,0.0,False
S007,2026-06-01 03:50:00,temperature,NORMAL,15.803,15.803,0.0,False
S007,2026-06-01 03:55:00,temperature,NORMAL,15.834,15.834,0.0,False
S007,2026-06-01 04:00:00,temperature,NORMAL,15.868,15.868,0.0,False
S007,2026-06-01 04:05:00,temperature,NORMAL,15.904,15.904,0.0,False
S007,2026-06-01 04:10:00,temperature,NORMAL,15.944,15.944,0.0,False
S007,2026-06-01 04:15:00,temperature,NORMAL,15.986,15.986,0.0,False
S007,2026-06-01 04:20:00,temperature,NORMAL,16.031,16.031,0.0,False
S007,2026-06-01 04:25:00,temperature,NORMAL,16.079,16.079,0.0,False
S007,2026-06-01 04:30:00,temperature,NORMAL,16.13,16.13,0.0,False
S007,2026-06-01 04:35:00,temperature,NORMAL,16.184,16.184,0.0,False
S007,2026-06-01 04:40:00,temperature,NORMAL,16.24,16.24,0.0,False
S007,2026-06-01 04:45:00,temperature,NORMAL,16.3,16.3,0.0,False
S007,2026-06-01 04:50:00,temperature,NORMAL,16.362,16.362,0.0,False
S007,2026-06-01 04:55:00,temperature,NORMAL,16.426,16.426,0.0,False
S007,2026-06-01 05:00:00,temperature,NORMAL,16.494,16.494,0.0,False
S007,2026-06-01 05:05:00,temperature,NORMAL,16.564,16.564,0.0,False
S007,2026-06-01 05:10:00,temperature,OUTLIER,16.637,74.11,57.473,True
S007,2026-06-01 05:15:00,temperature,NORMAL,16.712,16.712,0.0,False
S007,2026-06-01 05:20:00,temperature,NORMAL,16.79,16.79,0.0,False
S007,2026-06-01 05:25:00,temperature,NORMAL,16.871,16.871,0.0,False
S007,2026-06-01 05:30:00,temperature,NORMAL,16.954,16.954,0.0,False
S007,2026-06-01 05:35:00,temperature,NORMAL,17.04,17.04,0.0,False
S007,2026-06-01 05:40:00,temperature,NORMAL,17.128,17.128,0.0,False
S007,2026-06-01 05:45:00,temperature,NORMAL,17.219,17.219,0.0,False
S007,2026-06-01 05:50:00,temperature,NORMAL,17.312,17.312,0.0,False
S007,2026-06-01 05:55:00,temperature,NORMAL,17.408,17.408,0.0,False
S007,2026-06-01 06:00:00,temperature,NORMAL,17.506,17.506,0.0,False
S007,2026-06-01 06:05:00,temperature,NORMAL,17.607,17.607,0.0,False
S007,2026-06-01 06:10:00,temperature,SPIKE,17.709,35.818,18.109,True
S007,2026-06-01 06:15:00,temperature,NORMAL,17.814,17.814,0.0,False
S007,2026-06-01 06:20:00,temperature,NORMAL,17.922,17.922,0.0,False
S007,2026-06-01 06:25:00,temperature,NORMAL,18.031,18.031,0.0,False
S007,2026-06-01 06:30:00,temperature,NORMAL,18.143,18.143,0.0,False
S007,2026-06-01 06:35:00,temperature,NORMAL,18.257,18.257,0.0,False
S007,2026-06-01 06:40:00,temperature,NORMAL,18.373,18.373,0.0,False
S007,2026-06-01 06:45:00,temperature,NORMAL,18.49,18.49,0.0,False
S007,2026-06-01 06:50:00,temperature,MISSING,18.61,,,True
S007,2026-06-01 06:55:00,temperature,NORMAL,18.732,18.732,0.0,False
S007,2026-06-01 07:00:00,temperature,NORMAL,18.856,18.856,0.0,False
S007,2026-06-01 07:05:00,temperature,NORMAL,18.982,18.982,0.0,False
S007,2026-06-01 07:10:00,temperature,SPIKE,19.109,42.733,23.624,True
S007,2026-06-01 07:15:00,temperature,NORMAL,19.238,19.238,0.0,False
S007,2026-06-01 07:20:00,temperature,NORMAL,19.369,19.369,0.0,False
S007,2026-06-01 07:25:00,temperature,NORMAL,19.502,19.502,0.0,False
S007,2026-06-01 07:30:00,temperature,NORMAL,19.636,19.636,0.0,False
S007,2026-06-01 07:35:00,temperature,NORMAL,19.771,19.771,0.0,False
S007,2026-06-01 07:40:00,temperature,NORMAL,19.909,19.909,0.0,False
S007,2026-06-01 07:45:00,temperature,NORMAL,20.047,20.047,0.0,False
S007,2026-06-01 07:50:00,temperature,NORMAL,20.187,20.187,0.0,False
S007,2026-06-01 07:55:00,temperature,NORMAL,20.329,20.329,0.0,False
S007,2026-06-01 08:00:00,temperature,NORMAL,20.471,20.471,0.0,False
S007,2026-06-01 08:05:00,temperature,NORMAL,20.615,20.615,0.0,False
S007,2026-06-01 08:10:00,temperature,NORMAL,20.76,20.76,0.0,False
S007,2026-06-01 08:15:00,temperature,NORMAL,20.906,20.906,0.0,False
S007,2026-06-01 08:20:00,temperature,NORMAL,21.053,21.053,0.0,False
S007,2026-06-01 08:25:00,temperature,NORMAL,21.2,21.2,0.0,False
S007,2026-06-01 08:30:00,temperature,NORMAL,21.349,21.349,0.0,False
S007,2026-06-01 08:35:00,temperature,NORMAL,21.499,21.499,0.0,False
S007,2026-06-01 08:40:00,temperature,NORMAL,21.649,21.649,0.0,False
S007,2026-06-01 08:45:00,temperature,NORMAL,21.8,21.8,0.0,False
S007,2026-06-01 08:50:00,temperature,NORMAL,21.951,21.951,0.0,False
S007,2026-06-01 08:55:00,temperature,NORMAL,22.103,22.103,0.0,False
S007,2026-06-01 09:00:00,temperature,GAUSSIAN_NOISE,22.256,18.762,-3.494,True
S007,2026-06-01 09:05:00,temperature,NORMAL,22.409,22.409,0.0,False
S007,2026-06-01 09:10:00,temperature,NORMAL,22.562,22.562,0.0,False
S007,2026-06-01 09:15:00,temperature,NORMAL,22.716,22.716,0.0,False
S007,2026-06-01 09:20:00,temperature,GAUSSIAN_NOISE,22.869,27.307,4.438,True
S007,2026-06-01 09:25:00,temperature,NORMAL,23.023,23.023,0.0,False
S007,2026-06-01 09:30:00,temperature,NORMAL,23.176,23.176,0.0,False
S007,2026-06-01 09:35:00,temperature,NORMAL,23.33,23.33,0.0,False
S007,2026-06-01 09:40:00,temperature,NORMAL,23.484,23.484,0.0,False
S007,2026-06-01 09:45:00,temperature,NORMAL,23.637,23.637,0.0,False
S007,2026-06-01 09:50:00,temperature,NORMAL,23.79,23.79,0.0,False
S007,2026-06-01 09:55:00,temperature,NORMAL,23.942,23.942,0.0,False
S007,2026-06-01 10:00:00,temperature,NORMAL,24.095,24.095,0.0,False
S007,2026-06-01 10:05:00,temperature,NORMAL,24.246,24.246,0.0,False
S007,2026-06-01 10:10:00,temperature,NORMAL,24.397,24.397,0.0,False
S007,2026-06-01 10:15:00,temperature,NORMAL,24.547,24.547,0.0,False
S007,2026-06-01 10:20:00,temperature,NORMAL,24.697,24.697,0.0,False
S007,2026-06-01 10:25:00,temperature,NORMAL,24.846,24.846,0.0,False
S007,2026-06-01 10:30:00,temperature,NORMAL,24.993,24.993,0.0,False
S007,2026-06-01 10:35:00,temperature,NORMAL,25.14,25.14,0.0,False
S007,2026-06-01 10:40:00,temperature,NORMAL,25.286,25.286,0.0,False
S007,2026-06-01 10:45:00,temperature,NORMAL,25.43,25.43,0.0,False
S007,2026-06-01 10:50:00,temperature,NORMAL,25.574,25.574,0.0,False
S007,2026-06-01 10:55:00,temperature,NORMAL,25.715,25.715,0.0,False
S007,2026-06-01 11:00:00,temperature,NORMAL,25.856,25.856,0.0,False
S007,2026-06-01 11:05:00,temperature,NORMAL,25.995,25.995,0.0,False
S007,2026-06-01 11:10:00,temperature,NORMAL,26.133,26.133,0.0,False
S007,2026-06-01 11:15:00,temperature,NORMAL,26.268,26.268,0.0,False
S007,2026-06-01 11:20:00,temperature,NORMAL,26.403,26.403,0.0,False
S007,2026-06-01 11:25:00,temperature,NORMAL,26.535,26.535,0.0,False
S007,2026-06-01 11:30:00,temperature,NORMAL,26.666,26.666,0.0,False
S007,2026-06-01 11:35:00,temperature,NORMAL,26.794,26.794,0.0,False
S007,2026-06-01 11:40:00,temperature,NORMAL,26.921,26.921,0.0,False
S007,2026-06-01 11:45:00,temperature,NORMAL,27.045,27.045,0.0,False
S007,2026-06-01 11:50:00,temperature,NORMAL,27.168,27.168,0.0,False
S007,2026-06-01 11:55:00,temperature,NORMAL,27.288,27.288,0.0,False
S007,2026-06-01 12:00:00,temperature,NORMAL,27.406,27.406,0.0,False
S007,2026-06-01 12:05:00,temperature,NORMAL,27.521,27.521,0.0,False
S007,2026-06-01 12:10:00,temperature,OUTLIER,27.634,-10.131,-37.765,True
S007,2026-06-01 12:15:00,temperature,NORMAL,27.745,27.745,0.0,False
S007,2026-06-01 12:20:00,temperature,NORMAL,27.853,27.853,0.0,False
S007,2026-06-01 12:25:00,temperature,NORMAL,27.958,27.958,0.0,False
S007,2026-06-01 12:30:00,temperature,OUTLIER,28.061,-10.15,-38.211,True
S007,2026-06-01 12:35:00,temperature,NORMAL,28.161,28.161,0.0,False
S007,2026-06-01 12:40:00,temperature,NORMAL,28.258,28.258,0.0,False
S007,2026-06-01 12:45:00,temperature,NORMAL,28.353,28.353,0.0,False
S007,2026-06-01 12:50:00,temperature,NORMAL,28.444,28.444,0.0,False
S007,2026-06-01 12:55:00,temperature,NORMAL,28.533,28.533,0.0,False
S007,2026-06-01 13:00:00,temperature,NORMAL,28.618,28.618,0.0,False
S007,2026-06-01 13:05:00,temperature,NORMAL,28.701,28.701,0.0,False
S007,2026-06-01 13:10:00,temperature,NORMAL,28.78,28.78,0.0,False
S007,2026-06-01 13:15:00,temperature,NORMAL,28.856,28.856,0.0,False
S007,2026-06-01 13:20:00,temperature,NORMAL,28.929,28.929,0.0,False
S007,2026-06-01 13:25:00,temperature,NORMAL,28.998,28.998,0.0,False
S007,2026-06-01 13:30:00,temperature,NORMAL,29.065,29.065,0.0,False
S007,2026-06-01 13:35:00,temperature,NORMAL,29.128,29.128,0.0,False
S007,2026-06-01 13:40:00,temperature,NORMAL,29.187,29.187,0.0,False
S007,2026-06-01 13:45:00,temperature,GAUSSIAN_NOISE,29.243,23.662,-5.581,True
S007,2026-06-01 13:50:00,temperature,NORMAL,29.296,29.296,0.0,False
S007,2026-06-01 13:55:00,temperature,NORMAL,29.345,29.345,0.0,False
S007,2026-06-01 14:00:00,temperature,NORMAL,29.391,29.391,0.0,False
S007,2026-06-01 14:05:00,temperature,NORMAL,29.433,29.433,0.0,False
S007,2026-06-01 14:10:00,temperature,NORMAL,29.471,29.471,0.0,False
S007,2026-06-01 14:15:00,temperature,NORMAL,29.506,29.506,0.0,False
S007,2026-06-01 14:20:00,temperature,NORMAL,29.538,29.538,0.0,False
S007,2026-06-01 14:25:00,temperature,GAUSSIAN_NOISE,29.565,28.511,-1.054,True
S007,2026-06-01 14:30:00,temperature,NORMAL,29.589,29.589,0.0,False
S007,2026-06-01 14:35:00,temperature,NORMAL,29.61,29.61,0.0,False
S007,2026-06-01 14:40:00,temperature,OUTLIER,29.626,-4.001,-33.627,True
S007,2026-06-01 14:45:00,temperature,NORMAL,29.639,29.639,0.0,False
S007,2026-06-01 14:50:00,temperature,NORMAL,29.649,29.649,0.0,False
S007,2026-06-01 14:55:00,temperature,NORMAL,29.654,29.654,0.0,False
S007,2026-06-01 15:00:00,temperature,NORMAL,29.656,29.656,0.0,False
S007,2026-06-01 15:05:00,temperature,NORMAL,29.654,29.654,0.0,False
S007,2026-06-01 15:10:00,temperature,GAUSSIAN_NOISE,29.649,29.871,0.222,True
S007,2026-06-01 15:15:00,temperature,NORMAL,29.639,29.639,0.0,False
S007,2026-06-01 15:20:00,temperature,NORMAL,29.626,29.626,0.0,False
S007,2026-06-01 15:25:00,temperature,NORMAL,29.61,29.61,0.0,False
S007,2026-06-01 15:30:00,temperature,NORMAL,29.589,29.589,0.0,False
S007,2026-06-01 15:35:00,temperature,NORMAL,29.565,29.565,0.0,False
S007,2026-06-01 15:40:00,temperature,NORMAL,29.538,29.538,0.0,False
S007,2026-06-01 15:45:00,temperature,NORMAL,29.506,29.506,0.0,False
S007,2026-06-01 15:50:00,temperature,NORMAL,29.471,29.471,0.0,False
S007,2026-06-01 15:55:00,temperature,NORMAL,29.433,29.433,0.0,False
S007,2026-06-01 16:00:00,temperature,NORMAL,29.391,29.391,0.0,False
S007,2026-06-01 16:05:00,temperature,NORMAL,29.345,29.345,0.0,False
S007,2026-06-01 16:10:00,temperature,NORMAL,29.296,29.296,0.0,False
S007,2026-06-01 16:15:00,temperature,NORMAL,29.243,29.243,0.0,False
S007,2026-06-01 16:20:00,temperature,SPIKE,29.187,51.135,21.948,True
S007,2026-06-01 16:25:00,temperature,GAUSSIAN_NOISE,29.128,28.44,-0.688,True
S007,2026-06-01 16:30:00,temperature,NORMAL,29.065,29.065,0.0,False
S007,2026-06-01 16:35:00,temperature,NORMAL,28.998,28.998,0.0,False
S007,2026-06-01 16:40:00,temperature,GAUSSIAN_NOISE,28.929,29.44,0.511,True
S007,2026-06-01 16:45:00,temperature,NORMAL,28.856,28.856,0.0,False
S007,2026-06-01 16:50:00,temperature,NORMAL,28.78,28.78,0.0,False
S007,2026-06-01 16:55:00,temperature,NORMAL,28.701,28.701,0.0,False
S007,2026-06-01 17:00:00,temperature,NORMAL,28.618,28.618,0.0,False
S007,2026-06-01 17:05:00,temperature,NORMAL,28.533,28.533,0.0,False
S007,2026-06-01 17:10:00,temperature,NORMAL,28.444,28.444,0.0,False
S007,2026-06-01 17:15:00,temperature,NORMAL,28.353,28.353,0.0,False
S007,2026-06-01 17:20:00,temperature,NORMAL,28.258,28.258,0.0,False
S007,2026-06-01 17:25:00,temperature,OUTLIER,28.161,71.948,43.787,True
S007,2026-06-01 17:30:00,temperature,NORMAL,28.061,28.061,0.0,False
S007,2026-06-01 17:35:00,temperature,GAUSSIAN_NOISE,27.958,26.11,-1.848,True
S007,2026-06-01 17:40:00,temperature,NORMAL,27.853,27.853,0.0,False
S007,2026-06-01 17:45:00,temperature,NORMAL,27.745,27.745,0.0,False
S007,2026-06-01 17:50:00,temperature,NORMAL,27.634,27.634,0.0,False
S007,2026-06-01 17:55:00,temperature,NORMAL,27.521,27.521,0.0,False
S007,2026-06-01 18:00:00,temperature,NORMAL,27.406,27.406,0.0,False
